备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
鲁备2024022157,清瘟解毒丸等10个品种,国药准字Z37020210,山东宏济堂制药集团股份有限公司,济南市历城区经十东路30766号,山东宏济堂制药集团股份有限公司,济南市历城区经十东路30766号,清瘟解毒丸（国药准字Z37020210）、保婴镇惊丸（国药准字Z37020196）、益母丸（国药准字Z37020197）、保胎丸（国药准字Z37020199）、桂附地黄丸（国药准字Z37020204）、舒肝丸（国药准字Z37020206）、小活络丸（国药准字Z37020208）、天王补心丸（国药准字Z37020213）、乌鸡白凤丸（国药准字Z37020214）、逍遥丸（国药准字Z37021435）10个品种新增生产地址济南市历城区经十东路30766号中试车间丸剂生产线3，原济南市历城区经十东路30766号中成药车间丸剂生产线2生产场地不变。除清瘟解毒丸品种外，其他品种在变更生产场地过程中，若发生重大或中等的工艺参数等变更，后续将按相应规定提出补充申请或备案。,山东省药品监督管理局,2024-06-17,已备案,详情
辽备2024022827,复方氨基酸（15AA-Ⅱ）/葡萄糖（10%）电解质注射液,国药准字H20213665,辽宁海思科制药有限公司,兴城市曹庄工业园区,辽宁海思科制药有限公司,辽宁省兴城市曹庄工业园区,复方氨基酸（15AA-Ⅱ）/葡萄糖（10%）电解质注射液所用原料药亮氨酸在无锡晶海氨基酸股份有限公司的基础上增加津药药业股份有限公司、甲硫氨酸在南宁赢创美诗药业有限公司的基础上增加津药药业股份有限公司、苯丙氨酸在无锡晶海氨基酸股份有限公司的基础上增加津药药业股份有限公司、色氨酸在无锡晶海氨基酸股份有限公司的基础上增加津药药业股份有限公司、酪氨酸在无锡晶海氨基酸股份有限公司的基础上增加津药药业股份有限公司、异亮氨酸在津药药业股份有限公司的基础上增加无锡晶海氨基酸股份有限公司、苏氨酸在津药药业股份有限公司的基础上增加无锡晶海氨基酸股份有限公司、缬氨酸在津药药业股份有限公司的基础上增加无锡晶海氨基酸股份有限公司、丙氨酸在津药药业股份有限公司的基础上增加南宁赢创美诗药业有限公司、丝氨酸在津药药业股份有限公司的基础上增加南宁赢创美诗药业有限公司、甘氨酸在津药药业股份有限公司的基础上增加南宁赢创美诗药业有限公司、精氨酸在上海协和氨基酸有限公司的基础上增加上海味之素氨基酸有限公司、组氨酸在上海协和氨基酸有限公司的基础上增加上海味之素氨基酸有限公司、脯氨酸在上海协和氨基酸有限公司的基础上增加上广东肇庆星湖生物科技股份有限公司星湖生化制药厂、氯化钙在天津海光科技发展股份有限公司的基础上增加江苏省勤奋药业有限公司。,辽宁省药品监督管理局,2024-06-17,已备案,详情
辽备2024022362,人促红素注射液,国药准字S19980072,沈阳三生制药有限责任公司,沈阳经济技术开发区十号路1甲3号,沈阳三生制药有限责任公司,沈阳经济技术开发区十号路1甲3号,申请新增生产用物料-胎牛血清生产商。,辽宁省药品监督管理局,2024-06-17,已备案,详情
桂备2024022568,元胡止痛片,国药准字Z45021589,广西药用植物园制药厂,广西南宁市宝塔医药产业园工业大道8号,广西药用植物园制药厂,广西南宁市宝塔医药产业园工业大道8号,"一、包装规格：100片/瓶、12片/板×2板/盒、12片/板×5板/盒
1.说明书：
1.1【不良反应】项内容由“尚不明确。”变更为“监测数据显示，元胡止痛制剂可见以下不良反应报告：恶心、呕吐、口干、腹痛、腹泻、腹胀、腹部不适、嗳气、皮疹、瘙痒、潮红、红斑、荨麻疹、多汗、头晕、头痛、嗜睡、失眠、胸部不适、乏力、发热、心悸、呼吸困难、过敏反应等，有肝功能异常、过敏性休克个例报告。”。
1.2【禁忌】项内容由“尚不明确。”变更为“1.孕妇忌服。2.严重肝肾功能不全者禁用。3.对本品及所含成份过敏者禁用。”。
1.3【注意事项】项内容调整为“1.饮食宜清淡，忌酒及辛辣、生冷、油腻食物。2.忌愤怒、忧郁，保持心情舒畅。3.本品不宜用于虚证痛经，其表现为经期或经后小腹隐痛喜按，月经质稀或色淡，伴有头晕目花，心悸气短等症者。4.按照用法用量服用，不建议长期服用。服药中如出现皮疹，胸闷，憋气等过敏症状，或者其他严重不良反应，应当立即停药并就医。5.重度痛经者或服药后痛经不减轻，应当去医院就诊。6.痛经并伴有其他妇科疾病者，应当去医院就诊。7.疼痛严重者应及时去医院就诊。8.高血压、心脏病、肝病、糖尿病、肾病等患者应当在医师指导下服用。9.哺乳期妇女、年老体弱者应当在医师指导下服用。10.肝、肾功能不全者慎用；确需使用，应当在医生指导下使用并定期进行肝肾功能监测。11.使用本品时不宜再合并用其他非甾体体类镇痛药，如确需使用，应当加强监测。12.对于有出血倾向或使用抗凝、抗血小板治疗的患者，在医生指导下使用，并注意监测。13.服药3天症状无缓解，应当去医院就诊。14.目前尚无儿童用药的临床证据。15.过敏体质者慎用。16.本品性状发生改变时禁止使用。17.儿童必须在成人监护下使用。18.请将本品放在儿童不能接触的地方。19.如正在使用其他药品，使用本品前请咨询医师或药师。”，其他文字内容不改变。
2.内标签（瓶签、铝箔）：
2.1版面和文字内容不改变。
3.外标签（中包装、纸盒）：
3.1版面和文字内容不改变。",广西壮族自治区药品监督管理局,2024-06-17,已备案,详情
苏备2024022802,伊基奥仑赛注射液,国药准字S20230040,南京驯鹿生物医药有限公司,南京市江北新区新锦湖路3-1号中丹生态生命科学产业园二期D栋9层901室,南京驯鹿生物医药有限公司,南京市江北新区高新技术产业开发区生物医药谷加速器四期（2期）8号厂房,成品检测转运容器变更,江苏省药品监督管理局,2024-06-17,已备案,详情
吉备2024022885,氯化钠注射液,国药准字H20033847,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更250ml/袋药品说明书，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责说明书内容的真实性与合法性。,吉林省药品监督管理局,2024-06-17,已备案,详情
豫备2024023003,替硝唑葡萄糖注射液,国药准字H20040714,开封制药（集团）有限公司,开封市禹南街1号,辅仁药业集团有限公司,河南省鹿邑县玄武经济开发区,国家药监局关于修订替硝唑注射剂说明书的公告（2024年第31号），增加黑框警告，修订【禁忌】、【不良反应】、【注意事项】、【药物相互作用】、【药物过量】等项。,河南省药品监督管理局,2024-06-17,已备案,详情
苏备2024022808,硫酸沙丁胺醇吸入气雾剂,国药准字H20123384,扬州市三药制药有限公司,扬州市江都区宜陵镇国泰路51号,扬州市三药制药有限公司,扬州市江都区宜陵镇国泰路51号,申请将硫酸沙丁胺醇吸入气雾剂质量标准由“《中国药典》2020年版二部，其中【贮藏】项执行YBH03832012”变更为“《中国药典》2020年版第一增补本，其中【贮藏】项执行YBH03832012”。,江苏省药品监督管理局,2024-06-17,已备案,详情
苏备2024022423,注射用头孢哌酮钠,国药准字H32021183,南京恩泰医药科技有限公司,南京市栖霞区仙林街道纬地路9号江苏生命科技园C6栋703、705-710室,山东罗欣药业集团股份有限公司,山东省临沂高新技术产开发区罗七路,根据《已上市化学药品药学变更研究技术指导原则(试行)》，新增生产企业山东罗欣药业集团股份有限公司，在生产场地变更的同时发生了生产批量及制剂生产工艺的变更。,江苏省药品监督管理局,2024-06-17,已备案,详情
豫备2024023008,替硝唑葡萄糖注射液,国药准字H19991051,开封制药（集团）有限公司,开封市禹南街1号,辅仁药业集团有限公司,河南省鹿邑县玄武经济开发区,国家药监局关于修订替硝唑注射剂说明书的公告（2024年第31号），增加黑框警告，修订【禁忌】、【不良反应】、【注意事项】、【药物相互作用】、【药物过量】等项。,河南省药品监督管理局,2024-06-17,已备案,详情
Y冀备2024022709,阿奇霉素,Y20190009555,无,无,石药集团欧意药业有限公司,石家庄经济技术开发区扬子路88号,"申请备案变更本品的生产工艺（变更最后一步反应之前的工艺步骤中的反应试剂、溶剂种类、生产条件等（重大变更（4）除外），但原料药杂质谱保持一致）。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性,必要时提出补充申请。",河北省药品监督管理局,2024-06-17,已备案,详情
赣备2024022064,丁蔻理中丸,国药准字Z36021715,江西药都樟树制药有限公司,江西省樟树市福城工业园区,江西药都樟树制药有限公司,生产地址一：江西省樟树市福城工业园区；生产地址二：江西省樟树市仁和路36号,生产场地变更。具体变更：在生产地址“江西省樟树市福城工业园区”基础上增加“江西省樟树市仁和路36号”的生产地址，药品说明书、标签相应内容同步进行变更。由于本品长期未生产及变更生产场地，暂不得生产上市。按相关技术指导原则要求进行研究、评估和必要的验证，依法经批准或备案后方可上市销售。,江西省药品监督管理局,2024-06-17,已备案,详情
吉备2024022322,白癜风丸,国药准字Z22020393,吉林省银诺克药业有限公司,吉林省镇赉经济开发区幸福东路999号,吉林省银诺克药业有限公司,吉林省镇赉经济开发区幸福东路999号,对白癜风丸（国药准字Z22020393）新增“口服固体药用高密度聚乙烯瓶”（有效期36个月）直接接触药品包装材料进行备案。我公司已完成相关验证工作，企业对所提供材料的真实性、有效性负责。,吉林省药品监督管理局,2024-06-17,已备案,详情
蒙备2024022265,普乐安片,国药准字Z15021372,包头中药有限责任公司,包头市东河区南海路,包头中药有限责任公司,包头市东河区南海路,申请普乐安片“口服固体药用高密度聚乙烯瓶包装，90片/瓶×1瓶/盒”处方药说明书、标签重新备案。具体变更内容如下：1.根据《国家药监局关于修订复方金银花颗粒和普乐安制剂说明书的公告（2024年第28号）》要求变更【不良反应】【禁忌】【注意事项】内容；2.增加“对油菜花粉过敏者禁用”警示语。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-06-17,已备案,详情
苏备2024022738,萘普生缓释胶囊,国药准字H10960018,江苏恩华药业股份有限公司,徐州经济技术开发区杨山路18号,江苏恩华药业股份有限公司,徐州经济技术开发区杨山路18号,根据《关于发布药品说明书适老化及无障碍改革试点工作方案的公告 》（2023年第142号）要求，按照试点方式和要求对萘普生缓释胶囊（OTC）说明书标签进行备案。,江苏省药品监督管理局,2024-06-17,已备案,详情
赣备2024022066,十全大补丸,国药准字Z36021699,江西药都樟树制药有限公司,江西省樟树市福城工业园区,江西药都樟树制药有限公司,生产地址一：江西省樟树市福城工业园区；生产地址二：江西省樟树市仁和路36号,生产场地变更。具体变更：在生产地址“江西省樟树市福城工业园区”基础上增加“江西省樟树市仁和路36号”的生产地址，药品说明书、标签相应内容同步进行变更。由于本品长期未生产及变更生产场地，暂不得生产上市。按相关技术指导原则要求进行研究、评估和必要的验证，依法经批准或备案后方可上市销售。,江西省药品监督管理局,2024-06-17,已备案,详情
吉备2024022831,西格列汀二甲双胍片（Ⅰ）,国药准字H20243801,惠升生物制药股份有限公司,吉林省梅河口市爱民东大街1088号,天津汉瑞药业有限公司,北辰科技园区华实道88号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更聚氯乙烯/聚乙烯/聚偏二氯乙烯固体药用复合硬片、药用铝箔包装，7片/板×4板/盒药品标签，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责标签内容的真实性与合法性。,吉林省药品监督管理局,2024-06-17,已备案,详情
蒙备2024022767,朱砂安神丸,国药准字Z15020656,颈复康药业集团赤峰丹龙药业有限公司,内蒙古自治区赤峰市红山区红山经济开发区丹龙街1号,颈复康药业集团赤峰丹龙药业有限公司,内蒙古自治区赤峰市红山区红山经济开发区丹龙街1号,申请朱砂安神丸“聚氯乙烯固体药用硬片/药用铝箔泡罩包装，9g/丸×10丸/板×1板/盒”包装规格的说明书、包装标签重新备案。具体变更内容为：1.规范说明书中【包装】项下的内容，由“聚氯乙烯固体药用硬片/药用铝箔泡罩包装，9g/丸×10丸/板”变更为“聚氯乙烯固体药用硬片/药用铝箔泡罩包装，9g/丸×10丸/板×1板/盒”。2.包装标签中增加警示语：请仔细阅读说明书并在医师指导下使用。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-06-17,已备案,详情
皖备2024022073,调经养颜片,国药准字Z20090742,安徽悦博生物制药有限公司,安徽省合肥市经开区汤口路13号（拓）,安徽悦博生物制药有限公司,安徽省合肥市经开区汤口路13号（拓）,申请将塑瓶包装规格的有效期延长至24个月，按照《药品说明书和标签管理规定》（局令24号）要求调整说明书备案内容。,安徽省药品监督管理局,2024-06-17,已备案,详情
豫备2024023008,替硝唑葡萄糖注射液,国药准字H19991051,开封制药（集团）有限公司,开封市禹南街1号,辅仁药业集团有限公司,河南省鹿邑县玄武经济开发区,国家药监局关于修订替硝唑注射剂说明书的公告（2024年第31号），增加黑框警告，修订【禁忌】、【不良反应】、【注意事项】、【药物相互作用】、【药物过量】等项。,河南省药品监督管理局,2024-06-17,已备案,详情
Y冀备2024022709,阿奇霉素,Y20190009555,无,无,石药集团欧意药业有限公司,石家庄经济技术开发区扬子路88号,"申请备案变更本品的生产工艺（变更最后一步反应之前的工艺步骤中的反应试剂、溶剂种类、生产条件等（重大变更（4）除外），但原料药杂质谱保持一致）。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性,必要时提出补充申请。",河北省药品监督管理局,2024-06-17,已备案,详情
桂备2024022123,关节止痛膏,国药准字Z45021870,桂林华润天和药业有限公司,桂林市伏和路1号,桂林华润天和药业有限公司,桂林市西城开发区鲁山工业小区,"一、修订关节止痛膏（8cm×13cm）2贴/袋说明书。
1、按照国家药监局发布的“关于修订关节止痛膏说明书的公告（2021年第2号）”要求修订说明书【不良反应】、【禁忌】、【注意事项】项内容。
2、将说明书【成份】项中“辅料为橡胶……”修订为“辅料为标准橡胶、热塑性橡胶……”。
3、将说明书中“【包装】药品包装用复合袋（双向拉伸聚丙烯/镀铝聚酯/聚乙烯）。（8cm×13cm）每袋2贴。”修订为“【包装】药品包装用复合袋（聚酯/铝/聚乙烯）（8cm×13cm）每袋2贴。”
4、将说明书【生产企业】项中“邮编：541001”修订为“邮编：541199”。
详见说明书修订说明。
二、修订关节止痛膏（8cm×13cm）4×2贴/袋/盒包装标签。重新设计包装标签并根据说明书修订相应文字内容，详见包装标签修订说明。",广西壮族自治区药品监督管理局,2024-06-17,已备案,详情
川备2024022587,甘露醇注射液,国药准字H20043785,四川科伦药业股份有限公司,成都市新都卫星城工业开发区南二路,四川科伦药业股份有限公司,四川省成都市新都卫星城工业开发区南二路，四川省广安市岳池县工业园区,生产地址由“四川省成都市新都卫星城工业开发区南二路，四川省广安市岳池县工业园区塑料容器输液车间G线（直立式聚丙烯输液袋）”变更为“四川省成都市新都卫星城工业开发区南二路，四川省广安市岳池县工业园区”。,四川省药品监督管理局,2024-06-17,已备案,详情
皖备2024021729,精蛋白人胰岛素注射液,国药准字S20190032,合肥天麦生物科技发展有限公司,合肥经济技术开发区繁华大道199号（合肥生命科技园）,合肥天麦生物科技发展有限公司,合肥经济技术开发区繁华大道199号（合肥生命科技园）,已上市制剂品种“精蛋白人胰岛素注射液”生产用辅料“氢氧化钠”，及其所用原料药（人胰岛素）的原材料“氢氧化钠”，根据《中国药典》2020年版第一增补本修订质量标准。,安徽省药品监督管理局,2024-06-17,已备案,详情
冀备2024022732,左氧氟沙星注射液,国药准字H20243773,河北天成药业股份有限公司,沧州经济技术开发区金光大街18号,河北天成药业股份有限公司,沧州经济技术开发区兴业路51号,申请备案本品左氧氟沙星注射液变更有效期（有效期变更为“24个月”）信息。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-06-17,已备案,详情
浙备2024023007,盐酸金刚乙胺口服溶液,国药准字H20010786,浙江普洛康裕制药有限公司,浙江省东阳市横店江南路333号,浙江普洛康裕制药有限公司,"浙江省东阳市横店江南路333号,浙江省东阳市横店江南二路333号","因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由浙江省东阳市横店江南路333号变更为浙江省东阳市横店江南路333号,浙江省东阳市横店江南二路333号",浙江省药品监督管理局,2024-06-17,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
陕备2024022705,醋酸氯己定溶液,国药准字H61023551,杨凌生物医药科技股份有限公司,杨凌农业高新技术产业示范区新桥南路12号,杨凌生物医药科技股份有限公司,杨凌农业高新技术产业示范区新桥南路12号,我公司产品醋酸氯己定溶液，根据国家局适老化及无障碍版本药品说明书要求，在原说明书上增加说明书二维码，申请修改药品说明书。,陕西省药品监督管理局,2024-06-17,已备案,详情
滇备2024022881,通舒口爽胶囊,国药准字Z20026241,云南永孜堂制药有限公司,昭通市昭阳区工业园区（火车站连接线）,云南永孜堂制药有限公司,昭通市昭阳区工业园区（火车站连接线）,通舒口爽胶囊的说明书及标签备案：1、通舒口爽胶囊说明书的【包装】项新增“0.3g×10粒/板×2板/盒”；2、通舒口爽胶囊小盒标签的【包装】项新增““0.3g×10粒/板×2板/盒”；3、通舒口爽胶囊包装外箱的【包装】项新增“10粒/板×2板/盒x240盒”,云南省药品监督管理局,2024-06-17,已备案,详情
冀备2024022733,左氧氟沙星注射液,国药准字H20243774,河北天成药业股份有限公司,沧州经济技术开发区金光大街18号,河北天成药业股份有限公司,沧州经济技术开发区兴业路51号,申请备案本品左氧氟沙星注射液变更有效期（有效期变更为“24个月”）信息。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品的安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-06-17,已备案,详情
川备2024022577,氟康唑氯化钠注射液,国药准字H20055572,四川科伦药业股份有限公司,成都市新都卫星城工业开发区南二路,四川科伦药业股份有限公司,四川省成都市新都卫星城工业开发区南二路，四川省眉山市仁寿县平安大道（仁寿工业园区），四川省广安市岳池县工业园区,"生产地址由“四川省成都市新都卫星城工业开发区南二路,四川省眉山市仁寿县平安大道（仁寿工业园区）的基础上增加四川省广安市岳池县工业园区塑料容器输液车间G线”变更为“四川省成都市新都卫星城工业开发区南二路,四川省眉山市仁寿县平安大道（仁寿工业园区),四川省广安市岳池县工业园区”。",四川省药品监督管理局,2024-06-17,已备案,详情
皖备2024021725,精蛋白人胰岛素混合注射液(30R),国药准字S20190033,合肥天麦生物科技发展有限公司,合肥经济技术开发区繁华大道199号（合肥生命科技园）,合肥天麦生物科技发展有限公司,合肥经济技术开发区繁华大道199号（合肥生命科技园）,已上市制剂品种“精蛋白人胰岛素混合注射液(30R）”生产用辅料“氢氧化钠”，及其所用原料药（人胰岛素）的原材料“氢氧化钠”，根据《中国药典》2020年版第一增补本修订质量标准。,安徽省药品监督管理局,2024-06-17,已备案,详情
赣备2024022069,天王补心丸,国药准字Z36021752,江西药都樟树制药有限公司,江西省樟树市福城工业园区,江西药都樟树制药有限公司,生产地址一：江西省樟树市福城工业园区；生产地址二：江西省樟树市仁和路36号,生产场地变更。具体变更：在生产地址“江西省樟树市福城工业园区”基础上增加“江西省樟树市仁和路36号”的生产地址，药品说明书、标签相应内容同步进行变更。由于本品长期未生产及变更生产场地，暂不得生产上市。按相关技术指导原则要求进行研究、评估和必要的验证，依法经批准或备案后方可上市销售。,江西省药品监督管理局,2024-06-17,已备案,详情
陕备2024020939,复方芙蓉泡腾栓,国药准字Z20010091,陕西摩美得气血和制药有限公司,陕西省咸阳市秦都区高新产业开发区汉仓南路1号,陕西摩美得气血和制药有限公司,陕西省咸阳市秦都区高新产业开发区汉仓南路1号,依据国家药监局《药品说明书适老化及无障碍改革试点工作方案》及《陕西省药品监督管理局关于开展药品说明书适老化及无障碍改革试点品种备案工作的通知》要求，按照《药品说明书（简化版）及药品说明书（大字版）编写指南》，将复方芙蓉泡腾栓药品说明书设计为“纸质药品说明书（简化版+电子药品说明书（完整版）”格式，并在其药品说明书及包装盒上增加电子药品说明书二维码。,陕西省药品监督管理局,2024-06-17,已备案,详情
苏备2024022697,盐酸帕洛诺司琼注射液,国药准字H20203129,无锡凯夫制药有限公司,无锡市滨湖区马山霞光路12号（马山镇工业园区内）,无锡凯夫制药有限公司,无锡市滨湖区马山霞光路12号（马山镇工业园区内）,根据国家药品注册标准YBH04792024制定了稳定性考察方案，稳定性结果符合方案要求，现将本品的有效期由18个月延长至24个月。,江苏省药品监督管理局,2024-06-17,已备案,详情
冀备2024022683,注射用氨苄西林钠舒巴坦钠,国药准字H20003036,华北制药集团先泰药业有限公司,石家庄经济技术开发区扬子路20号,华北制药股份有限公司,石家庄市和平东路388号,申请备案本品说明书和包装标签（使用“通过一致性评价”标识）信息。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性，必要时提出补充申请。,河北省药品监督管理局,2024-06-17,已备案,详情
Y川备2024022736,甲氨蝶呤,Y20220000758,无,无,四川汇宇制药股份有限公司,四川省内江市市中区汉阳路333号3幢,本品生产地址由“四川省内江市市中区汉阳路333号”变更为“四川省内江市市中区汉阳路333号3幢”。,四川省药品监督管理局,2024-06-17,已备案,详情
滇备2024022882,百贝益肺胶囊,国药准字Z20025124,云南永孜堂制药有限公司,昭通市昭阳区工业园区（火车站连接线）,云南永孜堂制药有限公司,昭通市昭阳区工业园区（火车站连接线）,百贝益肺胶囊的说明书及标签备案：1、百贝益肺胶囊说明书的【包装】项新增“0.3克×10粒/板×2板/盒”；2、百贝益肺胶囊小盒标签的【包装】项新增“0.3克×10粒/板×2板/盒”；3、百贝益肺胶囊包装外箱的【包装】项新增“10粒/板×2板/盒×240盒/箱”。商标变更为“百家晓”。,云南省药品监督管理局,2024-06-17,已备案,详情
鲁备2024022077,元胡止痛片,国药准字Z37021353,山东健民药业有限公司,菏泽市中华西路367号,山东健民药业有限公司,菏泽市中华西路367号,根据国家药监局《关于修订元胡止痛制剂说明书的公告》（2024年第40号）要求，对元胡止痛片说明书【不良反应】、【禁忌】和【注意事项】进行修订，其他内容不变。,山东省药品监督管理局,2024-06-17,已备案,详情
豫备2024022776,元胡止痛片,国药准字Z41020238,国药集团容生制药有限公司,河南省焦作市武陟县迎宾大道686号,国药集团容生制药有限公司,河南省武陟县东环路南段,根据国家药监局关于修订元胡止痛制剂说明书的公告（2024年第40号）要求，对元胡止痛片说明书【不良反应】、【禁忌】、【注意事项】项内容作相应修订；标签【不良反应】、【禁忌】项内容作相应修订。,河南省药品监督管理局,2024-06-17,已备案,详情
渝备2024022986,甲氧沙林片,国药准字H50021757,重庆华邦制药有限公司,重庆市渝北区人和星光大道69号,重庆华邦制药有限公司,重庆市北碚区京东方大道255号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由重庆市渝北区人和星光大道69号变更为重庆市北碚区京东方大道255号,重庆市药品监督管理局,2024-06-17,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
黔备2024022482,枇杷止咳颗粒,国药准字Z20055156,贵州神奇药业有限公司,贵州省贵阳市贵阳国家高新技术产业开发区沙文生态科技产业园创北路177号,贵州神奇药业有限公司,贵州龙里经济开发区；贵阳国家高新技术产业开发区沙文生态科技产业园创北路177号,根据国家药品监督管理局药品补充申请批准通知书（编号：2024B00548）批准内容，完善药品说明书安全性内容，修订药品说明书警示语、【不良反应】、【禁忌】、【注意事项】项内容，申请修改药品说明书包装标签备案.,贵州省药品监督管理局,2024-06-17,已备案,详情
吉备2024022887,氯化钠注射液,国药准字H20143145,吉林省都邦药业股份有限公司,德惠市经济开发区德大路699号,吉林省都邦药业股份有限公司,吉林省德惠市经济开发区德大路699号,根据《药品注册管理办法》（局令第27号）、《药品说明书和标签管理规定》（国家食品药品监督管理局令24号）及相关规定变更50ml/袋药品说明书，样稿如附件所示（附件见吉林省药品监督管理局网站），企业负责说明书内容的真实性与合法性。,吉林省药品监督管理局,2024-06-17,已备案,详情
豫备2024022757,帕拉米韦注射液,国药准字H20243672,国药集团容生制药有限公司,河南省焦作市武陟县迎宾大道686号,国药集团容生制药有限公司,河南省焦作市武陟县迎宾大道686号,申请对视同通过一致性评价的帕拉米韦注射液（20ml：0.2g）说明书、标签进行备案。内容如下：1.帕拉米韦注射液标签（纸盒）上增加“通过一致性评价”的标识；2.核准日期：2024年05月08日；3.【执行标准】国家药品监督管理局药品注册标准YBH07662024；4.【批准文号】国药准字H20243672；5.其余各项内容均与帕拉米韦注射液（20ml：0.2g）药品注册证书（证书编号：2024S00790）附件的说明书内容一致；6.标签的相关内容与说明书保持一致。,河南省药品监督管理局,2024-06-17,已备案,详情
黔备2024022413,枇杷止咳胶囊,国药准字Z20055157,贵州神奇药业有限公司,贵州省贵阳市贵阳国家高新技术产业开发区沙文生态科技产业园创北路177号,贵州神奇药业有限公司,贵州龙里经济开发区；贵阳国家高新技术产业开发区沙文生态科技产业园创北路177号,根据国家药品监督管理局药品补充申请批准通知书（编号：2024B00277)批准内容，完善药品说明书安全性信息，修改说明书警示语、【不良反应】、【禁忌】、【注意事项】项内容，并申请药品说明书包装标签备案。,贵州省药品监督管理局,2024-06-17,已备案,详情
桂备2024022516,复方甘草口服溶液,国药准字H45020635,广西康晟制药有限责任公司,南宁市防城港路8号,广西康晟制药有限责任公司,南宁市防城港路8号,新增原料提取物（甘草流浸膏）供应商---福州海王金象中药制药有限公司。,广西壮族自治区药品监督管理局,2024-06-17,已备案,详情
赣备2024021767,小儿感冒宁合剂,国药准字Z20090894,江西盛翔制药有限公司,江西省上饶市横峰县兴安工业园区E2号,江西盛翔制药有限公司,江西省横峰县兴安工业园E2号,申请我公司小儿感冒宁合剂拟增加聚酯/铝/流延聚丙烯口服液体药用复合膜袋包装，同时增加“（1）每袋装5毫升，每盒装10袋、（2）每袋装10毫升，每盒装10袋”的包装规格，并对说明书和包装标签作相应修订。,江西省药品监督管理局,2024-06-17,已备案,详情
赣备2024021895,鲜竹沥,国药准字Z36021620,江西泽众制药股份有限公司,上饶市三清山西大道78号,江西泽众制药股份有限公司,江西省上饶市三清山西大道78号,在原内包装材质为“玻璃瓶：10ml/支×6支/盒，10ml/支×12支/盒；聚氯乙烯/低密度聚乙烯（PVC/LDPE）液体药用复合硬片：10ml/支×6支/盒，15ml/支×6支/盒，30ml/支×8支/盒，30ml/支×6支/盒，30ml/支×10支/盒。”的基础上，增加“聚酯/铝/聚乙烯口服液体药用复合膜：15ml/支×12支/盒，30ml/支×8支/盒。”的内包装，并进行说明书和包装标签备案。,江西省药品监督管理局,2024-06-17,已备案,详情
苏备2024022801,伊基奥仑赛注射液,国药准字S20230040,南京驯鹿生物医药有限公司,南京市江北新区新锦湖路3-1号中丹生态生命科学产业园二期D栋9层901室,南京驯鹿生物医药有限公司,南京市江北新区高新技术产业开发区生物医药谷加速器四期（2期）8号厂房,质粒HCP残留检测试剂盒变更,江苏省药品监督管理局,2024-06-17,已备案,详情
鄂备2024022370,强力枇杷露,国药准字Z42021930,武汉太福制药有限公司,武汉市东西湖区东山镇,武汉太福制药有限公司,武汉市东西湖区东山镇,根据强力枇杷露稳定性试验结果，特申请变更该品有效期，具体为：由【有效期】18个月变更为【有效期】24个月。,湖北省药品监督管理局,2024-06-17,已备案,详情
黑备2024022512,注射用盐酸头孢替安,国药准字H20041468,哈药集团制药总厂,呼兰区哈黑公路388号,哈药集团制药总厂,1、哈尔滨市南岗区学府路109号；2、哈尔滨市呼兰区哈黑公路388号,申请变更注射用盐酸头孢替安（0.5g）有效期，有效期由18个月变更为24个月,黑龙江省药品监督管理局,2024-06-17,已备案,详情
桂备2024022990,生脉饮（党参方）,国药准字Z45021163,广西维威制药有限公司,南宁市防城港路10号,广西维威制药有限公司,南宁市防城港路10号,变更生脉饮(党参方)直接接触药品的包装材料和容器：内包材为钠钙玻璃管制口服液体瓶变更新增内包材为聚酯/铝/聚乙烯口服液体药用复合膜。,广西壮族自治区药品监督管理局,2024-06-17,已备案,详情
